id,url_alive
08f29a960d8e263503f631808b7ee74b,True
08f2a322da4e389c034d169b87a7de62,True
08f2b8e64a78a443034123d9e657207d,True
08f44cd5a3a31a7103c1999dd68969d9,True
08f44a102dd7408c03b9faab9cebd487,True
08f26460988e876d0301033dbc838aec,True
08f2a306593a6a510368f5853033c391,True
08f262eb18820b11038fa15113abce27,True
08f2a907594f175e03b878253444aa06,True
08f2a8865c4dac53030ca8e1a933a557,True
08f2893ae6c8b69e03d0e74954b6d180,True
08f2b890234ea3b1039dd1f0a05c7619,False
08f441e75a98392303de5429652f120c,True
08f26c862d350632037d86f8bbc8585a,True
08f29a0a90acc15b039713e1a30f5ddc,False
08f28d542c826971033b48110cdedb63,True
08f26c188d8718ce03186d609403eaaa,True
08f27b369aa72ac203c52252c08528e1,True
08f2830ad09b32e50358cf164d3b91c0,True
08f2a3044b6ceaa003b115d89d57c14f,True
08f446c970412a6603d81378e5a770bf,True
08f269dd14a180de03557663ebb03589,False
08f4450863054ca903b8e9e16e72be6c,True
08f283035a5517a803d519edc5e95aee,True
08f445c0090834d003d34dd2f09da3f7,True
08f26cb9166917b1035d0d2c912bee56,False
08f446cad3c35d6b03c70dc4b78a6192,False
08f28d57047004f303ce23d54504030d,True
08f2a846242a60f603ccb80fc5c37e77,False
08f2ad346409bc64034bbc482c561a1f,True
08f489c15b0c160a0305cbfdb757a418,True
08f274b5a468508c036f37c11128d079,True
08f2aa6c106c8261037d3194d13eb937,False
08f2a8e4cc0c11030321cc02c69c7bb8,True
08f27594c19a8ac903e585f684e3e4e9,False
08f28347ac20c56903854b5b9b276da2,True
08f27484ad1368a903759d3babb5ed58,True
08f2a1009aa2da32035b4a3f1ff12e9a,True
08f44c1a338ae7a003785ab5ce5ec149,True
08f2af6094183ce903f72bcc7627a31a,True
08f2a9670ac4690003aa6e462e376abb,True
08f269e120b865b10322fd7c142976f5,False
08f26d9331a2912303e6f6dee003f035,True
08f2a10681921a2403844334d678de93,True
08f28d5429d4569a03661780dc37bcc7,True
08f288423352004603ef5b0a89d6385c,True
08f283348222ecec0351640c0b4abe24,True
08f441a888193489034d2c3287f4eedc,True
08f275d0b5524c6603f99ed806bc0d18,True
08f2659a2388ccc6030f85be8ee7187d,True
08f2a16356c7552e031243312f99a487,True
08f2a8ba966e45ab03c0f6e2181f87a6,False
08f2a336510d3cad0301f1033e4736ba,True
08f2aac8cbd754d1037c3edc42f598b9,False
08f489d526acb866033f3ce68ef0173a,True
08f441a5ac75b04a03ae2f114951f31b,True
08f2a30466c8293503b5bf4b2535a206,True
08f29a56dc4a5d1603208f21309c7b1a,True
08f2833b71030103036f05f1f9d1afdc,True
08f2a9c5915140b403b351d3326446f5,True
08f29a42b04f362b033906064c2fd0ef,True
08f44a828b67117003907983dbf5651a,True
08f444b0288b4a6503946f40acc826db,True
08f2a100b2b8b3460342856dfec49792,True
08f266884b4ac928031ad5e9470a362c,True
08f2aacce82d6a6103845e2dbb3c7c54,True
08f2a896491b42f003539353ee455d76,True
08f26aa68b582a530302d75803178ea0,True
08f29a4560ba671903f417790e39b651,True
08f446c041453459034ce664dbae1479,True
08f44a1384c9098a0320c301d347d82e,False
08f262c49c930868032cac380cd20e52,True
08f2aa84d3b9211303e52b4edf620591,True
08f2a134cb46b25a039cb20f625b7cea,True
08f2759309ba9c710314b2731725bf3a,True
08f28f00f3d4b585032f78576978daf6,True
08f2a10a9446365e03da452ad2e58a68,False
08f268c6e512385903a6ecf107981036,False
08f2a1007630dc890338cfe2856bf4ef,True
08f266d2d3cd915d039b3bc66aa5eade,True
08f2aaaa598dc44503d88dfd1e1011a4,True
08f2b8910a02502e0362730ac17d92ff,True
08f2a8409b8e5aed03b8bf14219d63e7,True
08f29adc6279e64503effa7c637f9d85,True
08f44cc29ad588eb03c87215681e599e,True
08f2a1331b61cd2203e7a91a07c9ad54,False
08f2a100de56c71303650e27b2534c6d,True
08f441a9a9a21af00369d36678a0581e,True
08f2659a6cd851ab033dfc9758ba99aa,True
08f44f009c73212803cfa85f7b93f01a,True
08f29a18d67ad770039dad16a0f8eb0d,True
08f29a1d1acacad2034c3b88781d2493,True
08f48ebb586586680383520343e0bfa5,True
08f2664d9324dcf00389658a6257ebbb,True
08f26c88d5d6210c03319a6d7f304fc6,True
08f44a90e2768c460342e973337bbdce,True
08f28308c6b8ac1a03c9cf1f7a39a7b7,True
08f29a19b28d06000322a7b0198ff445,True
08f2681a3191b11203efb65a10ef1d15,True
08f2659a4e6f4173039b03538cc7a75a,True
08f2aaeae686ec910396f272c6b5f146,True
08f2832060ab2c89037b449f213e2c49,True
08f2aa87a469101a03279349961c5b72,True
08f269058e45a82d032607472594470c,True
08f44d983279db530333f0c5bfd9ba97,True
08f26cb9a506a141036534d3d2ee8e70,False
08f2aaa28e9a64b503f61ec435f1726b,True
08f26d38ce185c8e03a61ce0134d7cd2,True
08f44518c981050c03ab0e3e5acb3f99,True
08f29a0b5d5a3b8203591ad09ed8f8b4,True
08f48ee17088ec6903956b34bcafebe9,True
08f265e49e590c7403d24d2f41e9e2a0,True
08f26c18820aed1e03da1f809058626a,False
08f2a931a9d63118036d6d7b8b12453f,True
08f26636dcd95488032eae5b592ae498,True
08f44dc2051296ab03f3eaaeded531bb,True
08f464958688119b03539be7c82101fe,True
08f4455453d354c5032274fa4b957973,False
08f2a8aa5c44a36603e770fe47ec2375,True
08f2a105b643190e03cb66a56ca7ee15,True
08f299579ca1a34e0363b90162dcbbe6,True
08f2642b69548060033bf9d7e20b7998,False
08f2664c92ca4492030c41db168e5407,True
08f26752726d612203878c17fe19afdb,True
08f2a88d84742c35036197c48b6019d0,True
08f274d79c4486ea03b078110ef6dfb3,True
08f266212976b6e403ea688fb7006e67,True
08f274d79123027303081d5e8f8bb1b1,True
08f2748ccb722c4a03c782746f4d1e03,False
08f2baba667526dd034a617ff91939ab,True
08f2640c9e15e486031e0bf33abc3411,False
08f2a8b4d2d1e965030066ea0de4dd36,True
08f2a12291ade2240343bddfb9c54440,True
08f4452934195ce6031dce86a24e42db,True
08f2b8918c909242035d4aae72278e49,True
08f26ea944c9a418031f09bed0fa9f8a,True
08f26c864b70619e0304877c24c2cf11,True
08f2a14620b84a28035ed29022d2884e,False
08f2a100f36d09a1038a2857415918e4,True
08f26905ab401b6e03e697df66a36aea,True
08f2aa81137656f203bf4b662cb3a37f,True
08f2a8d858d206dc03f4ea2b12744a31,False
08f266d33371332d03678d25b20b599f,True
08f29a086aa4440b03bffc7b70572f72,False
08f44db4dac8a6ee0374092061617de6,True
08f2b890666b379503c9c3a07494124d,False
08f2a3603670cca303dd7ab459fb6232,True
08f28f08aa3b2305030a44b259cc12ac,False
08f26e53634191b403d8aa3573a7aaf5,True
08f2745d126b56e3030c1b88e8f8cf00,True
08f266886697152e0387303834501da4,True
08f48c6123a2e05b0307e8f9a4e5ebdc,False
08f29a19ae51c0b603b1ef4b6c3ef2f0,True
08f29a42b450342d03d0cb17879d986b,True
08f445545237442e0365804a9689f51d,True
08f2a100ee00e04a034133e5a32880e4,True
08f29aac89a5ca8603e3037ac2c12c9e,True
08f2aa845801c42803a5bb0e1e7d9501,True
08f44d5c52860d2b0357c82832253d02,True
08f274bd7501c96e03507df8a5edcb91,False
08f4450c93790a50032eb6b05d6701b3,True
08f441a8300ccab303216fa1dadd30db,True
08f446dc85b6622003382c5c52a5b606,True
08f2aac803b458db03038c2494cc3b78,True
08f44ddcce80654a03e14bc7fdede62b,True
08f274d6801a12eb03da40fcf6c0c5cc,True
08f265e90354dd41037f7b647a4c34dc,True
08f2a84ba1d11ba203fcfc44775fe21e,True
08f2b8cb4085291e03cb54689dde654b,True
08f276acc1c1b5810308764740dc52db,True
08f26d1506b4080103220b25d9934c0a,True
08f2a3619e44b76d0372721d1af28dde,True
08f2a107756f1b2003ea02197b5b07c1,False
08f26c18ec44896c032e2c399c237cc9,True
08f27468629b3da5037dcd004657c7cd,False
08f275934d963cde03b750ccbebe3969,True
08f2bab48116b49e03af2406621eb266,False
08f2a364892e28190300b133082fe8f0,True
08f446c23418535503cead3d3376f508,False
08f44f4c5301a073030d1c9183265cb3,True
08f44dd529cea69c03a1e1195560aae1,True
08f2a8b08b80d114037eaaa722f665c5,True
08f268c1805a958403983667b14ea60d,True
08f2a134ac30a72e03e81070c7225208,True
08f274350a22b60e03cf216341a98825,True
08f29a4748d0484003efd408d0883fb2,True
08f2a9052a9508a203eea7ca4a4ecef5,True
08f2773b01b4306c03ac2187cea7b94f,True
08f26c80d85a879d036756cb2335547b,True
08f2a80b4312993503c5a5d252aaf6b2,True
08f2aacc630ecac0035ba77f2f80998a,True
08f44c2759270301037b73276e496e3a,True
08f2a1008983593503a30959fdeade39,True
08f277151971c411034446f88b632ab7,True
08f2628895a6d59b03ffe2ac64a9694a,False
08f441a31e186b190340500efffcf787,True
08f274075085e8ad03074313ff1b43bc,True
08f4882345c642c6036dfe793a4b2452,False
08f44a106a24cda00326950051dd5bc6,True
08f262cda6385b89030b5a9153f8a31f,True
08f26ca0d55a61680327a670665934f8,True
08f2b8d15acd202003a3c3f857903dc8,True
